landmark_id,x,y,z,visibility,pose_name
26,-1.3223972019898116,-0.23620160335450782,-0.113498912283361,0.998786985874176,Warrior_Pose
27,-0.6429096348161629,-0.0744378432759823,0.43253168928240854,0.9753163456916808,Warrior_Pose
28,-1.5354375056614695,-0.06278033912186376,0.18257157432263038,0.9920404553413392,Warrior_Pose
29,-0.6740637536077567,-0.03146791970715844,0.4574144804906675,0.9618645310401917,Warrior_Pose
30,-1.5563251348209879,-0.04035591322895559,0.20260150443462355,0.9389116168022156,Warrior_Pose
31,-0.520755110782491,-0.021268798495802904,0.1663903392898498,0.9769540429115297,Warrior_Pose
32,-1.5644882015256407,0.00521280793003073,-0.13445174327417642,0.985030233860016,Warrior_Pose
0,-0.8685007488281594,-0.7870529977208536,-0.12100970060317937,0.9999336004257202,Warrior_Pose
1,-0.8511402002597467,-0.8094297527764053,-0.11013621023027897,0.9996979236602784,Warrior_Pose
2,-0.843322262917831,-0.8105298319590892,-0.1109943500091469,0.9996681213378906,Warrior_Pose
3,-0.8356035490228125,-0.811615316329219,-0.11040760613966459,0.999658703804016,Warrior_Pose
4,-0.8614784376676031,-0.8083168694375887,-0.03946332505962596,0.9997878670692444,Warrior_Pose
5,-0.8613604604376603,-0.808204963038426,-0.040901348346262675,0.9998362064361572,Warrior_Pose
6,-0.8616307355462565,-0.8084825147837683,-0.0415781458971707,0.9998551607131958,Warrior_Pose
7,-0.7853940947047386,-0.8026309191592806,0.03792338449831554,0.9996395111083984,Warrior_Pose
8,-0.8198071027325136,-0.8007766462988264,0.36374407550447824,0.9997803568840028,Warrior_Pose
9,-0.8429918653871186,-0.7604602287653962,-0.05789885494207046,0.9996883869171144,Warrior_Pose
10,-0.8571865179725947,-0.7557748318305995,0.027930444419213798,0.9996615648269652,Warrior_Pose
11,-0.6302040272418938,-0.661791979238029,0.11588965741381255,0.9996825456619264,Warrior_Pose
12,-0.89899770955118,-0.6588529536735098,0.582063698835808,0.9996591806411744,Warrior_Pose
13,-0.41501613387496084,-0.6867376716099401,-0.116354259144406,0.9913460612297058,Warrior_Pose
14,-1.1032823618308578,-0.7141513313812785,0.49555679583111434,0.9677895307540894,Warrior_Pose
15,-0.21818880697824636,-0.7020775127617798,-0.5924199588387398,0.9853995442390442,Warrior_Pose
16,-1.3054556813461058,-0.7729296669278397,0.01961243878458785,0.9757646918296814,Warrior_Pose
17,-0.1586698154105441,-0.7005785600476001,-0.6606812896598672,0.971074104309082,Warrior_Pose
18,-1.3685351337831713,-0.7692530449525973,-0.0736321798170614,0.9470567107200624,Warrior_Pose
19,-0.14911960461183255,-0.7035221296434686,-0.8027264510099911,0.9745050668716432,Warrior_Pose
20,-1.3771124154778094,-0.7696026272965748,-0.17926720623795306,0.9504280090332032,Warrior_Pose
21,-0.17306156657861535,-0.6970716845993739,-0.6626383221780019,0.9715359807014464,Warrior_Pose
22,-1.3498966313452696,-0.7670659988132841,-0.057043367836398504,0.9592136144638062,Warrior_Pose
23,-0.660282276050645,-0.26322335994752377,0.3255692840334939,0.99988055229187,Warrior_Pose
24,-0.8282179292809053,-0.25241826953862806,0.5998294516041647,0.9998912811279296,Warrior_Pose
25,-0.41926576562780793,-0.08020726016402589,0.03400008084160569,0.9747432470321656,Warrior_Pose
26,-1.1116060384462736,-0.1647912460153615,-0.1469038614762735,0.983977735042572,Warrior_Pose
27,-0.173000279705918,0.11166808338360208,0.2564277573705896,0.9826166033744812,Warrior_Pose
28,-1.0368680455028285,0.11448638404744174,0.33874405987531164,0.9396095871925354,Warrior_Pose
29,-0.14905390508430078,0.13953169853037634,0.24307163930081196,0.8679391741752625,Warrior_Pose
30,-1.0008778198061825,0.1693489390874461,0.3715475025578796,0.901223599910736,Warrior_Pose
31,-0.1378364462007255,0.1894505014972554,-0.32747068561955184,0.9715734720230104,Warrior_Pose
32,-1.1641691538234238,0.17479284267892123,-0.0006703578285753532,0.927282691001892,Warrior_Pose
